job_link,job_title,company_name,company_location,salary,job_type,rating,job_description,searched_job,searched_location
https://www.indeed.com/rc/clk?jk=35a7228a5184c66c&fccid=7f8f32670248a0ed&vjs=3,Software Development Engineer (Fullstack),4C Insights,"New York, NY 10010",Not available,Full-time,Not available,"You will be working closely with people across engineering, product, and design to help develop an amazing experience for our agency & brand customers.",Python Developer,New York
https://www.indeed.com/rc/clk?jk=84c6591bb691d85e&fccid=2df6a1e69a70a1e7&vjs=3,Software Engineer (hybrid),Cognizant,"New York, NY",92500,Full-time,3.9,"You’ll be working in the Financing quantitative analytics and development team based in New York.,Our team is responsible for building top grade, high…",Python Developer,New York
https://www.indeed.com/rc/clk?jk=ee1cfb5947cf8060&fccid=dfe025188b38977d&vjs=3,Web Developer,ANT USA,"New York, NY",Not available,Not available,Not available,"Have built web applications with user-facing HTML UIs.,Strong at dynamic language programming (Python, Ruby, and Javascript).,Experience with HTML5 is a plus.",Python Developer,New York
https://www.indeed.com/rc/clk?jk=fd470e51d6c4f367&fccid=c27a7611375e8518&vjs=3,Senior Software Engineer - Remote,CBOE,"Remote in New York, NY 10004",139000,Full-time,3.4,"Our engineers have a strong understanding of computer science fundamentals and software engineering.,They will be responsible for writing code, creating tests,…",Python Developer,New York
https://www.indeed.com/rc/clk?jk=36433e0b1f5a4511&fccid=16a97ed26c75bf2d&vjs=3,"Associate, Rates Electronic Trading Engineer (Java), Global Banking & Markets",Goldman Sachs,"New York, NY 10282",Not available,Full-time,3.9,The Rates Systematic Market Making (SMM) Trading Desk sits within the Interest Rate Products (IRP) business within the Global Banking & Markets Division.,Python Developer,New York
https://www.indeed.com/rc/clk?jk=2db047f05c8c19ee&fccid=6c6be4ac01722b08&vjs=3,Junior Software Engineer - Hybrid,L3Harris Technologies,"Hybrid remote in Rochester, NY 14623",Not available,Not available,3.9,"Design, implement, and maintain software and firmware for portable SATCOM terminals that provide network connectivity from remote locations.",Python Developer,New York
https://www.indeed.com/rc/clk?jk=4a9b0306e20522ca&fccid=1392500f835bba92&vjs=3,Vice President – Python Developer,BNP Paribas,"New York, NY",160000,Full-time,3.9,"The mission of RISK is to provide Senior Management of the Group and of the Operating Divisions, with full transparency and dynamic analysis of the risk and…",Python Developer,New York
https://www.indeed.com/rc/clk?jk=4d4fd7512fb81693&fccid=01fd1f2f239c15f4&vjs=3,Staff Software Engineer,Unite Us,"Remote in New York, NY",Not available,Not available,2.6,"The Staff DevOps Engineer is a thought leader in the automation of software delivery solutions at Unite Us.,The Staff DevOps Engineer will have a background in…",Python Developer,New York
https://www.indeed.com/rc/clk?jk=261c93be8c56c423&fccid=db0af0ad6162783b&vjs=3,Quantitative Developer,Hap Capital,"New York, NY 10004",200000,Full-time,Not available,"HAP Capital is seeking a strong Quantitative , to join the Quantitative Strategies Group.,QSG seeks to identify pricing and volume dynamics in…",Python Developer,New York
https://www.indeed.com/rc/clk?jk=7443f4c383bc1eba&fccid=28eefc5b86560831&vjs=3,DevOps Engineer (100% Remote - Throughout US),Moody's,"Remote in New York, NY 10007",124650,Full-time,3.6,"We are looking for a talented and motivated DevOps Engineer.,The ideal candidate will be a highly motivated individual with a focus AWS CICD, scripting and…",Python Developer,New York
https://www.indeed.com/rc/clk?jk=4c067e9163c73128&fccid=3c99d2c627a7f85f&vjs=3,"Software Engineer, Research",dMetrics,"Brooklyn, NY 11211",Not available,Not available,Not available,"You are interested in building tools and services for managing life cycles of Machine Learning and Deep Learning models, primarily for NLP.",Python Developer,New York
https://www.indeed.com/rc/clk?jk=2ec7c0cc65dc6a78&fccid=3911cf63fc0692f4&vjs=3,Senior Observability Platform Developer - Python/Go,Canonical - Jobs,"Remote in New York, NY",Not available,Not available,3.6,"Canonical seeks an experienced , with a proven track record in , and/or Go.,You are a skilled , ,, preferably with a track record in…",Python Developer,New York
https://www.indeed.com/rc/clk?jk=14ab42f0f020690c&fccid=50b635e35f3daae0&vjs=3,SOFTWARE DEVELOPER,Primus Global,"New York, NY",Not available,Not available,3.0,"Posting Date: 06/23/2019.,Employer: Primus Global Services, Inc.,Job Location: New York City, New York.,Minimum Education: Master’s Degree or PhD (preferred) in…",Python Developer,New York
https://www.indeed.com/rc/clk?jk=f8a42f77082b2ecd&fccid=f73d2aae691db745&vjs=3,"Machine Learning Engineer, Control Lab",NANOTRONICS IMAGING INC,"Brooklyn, NY 11205",214500,Not available,4.0,"A leading , of optical inspection tools for the semiconductor industry, Nanotronics uses hardware and software to provide industrial-scale factory…",Python Developer,New York
https://www.indeed.com/rc/clk?jk=942d3a013e6b67a0&fccid=76191602cd8ec300&vjs=3,Program Developer,I-Evolve,"Buffalo, NY 14228",Not available,Not available,3.7,"The Program , is responsible for developing new internal tools for billing and reporting needs as well as supporting a variety of existing internal…",Python Developer,New York
https://www.indeed.com/rc/clk?jk=ebc8707264428c2a&fccid=b374f2a780e04789&vjs=3,Quant Risk Developer,AllianceBernstein,"New York, NY 10020",210000,Full-time,3.5,"The , will report to the Arya Head of Risk and work alongside an established team of ,, quantitative analysts, and portfolio managers to…",Python Developer,New York
https://www.indeed.com/rc/clk?jk=183cbc230bbdc8c8&fccid=430cffbf1c607717&vjs=3,Quantitative Developer/Software Engineer,MassMutual,"New York, NY 10004",Not available,Full-time,3.7,"New York, NY, Boston, MA (Hybrid).,We are hiring for either our Boston, MA or Springfield, MA office locations in a Hybrid setting where you will be onsite 2-3…",Python Developer,New York
https://www.indeed.com/rc/clk?jk=7426e68f023c6f5c&fccid=c46d0116f6e69eae&vjs=3,Quantitative Research - Sales Analytics Full Stack Developer - Associate,"JPMorgan Chase Bank, N.A.","New York, NY",167500,Full-time,3.9,"Two years+ of experience working as a successful ,, possibly in an adjacent industry or a tech firm.,Morgan relationship with its institutional clients …",Python Developer,New York
https://www.indeed.com/rc/clk?jk=c2c48b308d07ac2c&fccid=4640437a3109c91f&vjs=3,Software Engineer - EMEA,Dataiku,"Remote in New York, NY",Not available,Not available,Not available,"Headquartered in New York City, Dataiku was founded in Paris in 2013 and achieved unicorn status in 2019.,Now, more than 1,000+ employees work across the globe…",Python Developer,New York
https://www.indeed.com/rc/clk?jk=79a92ec0e7ba05ba&fccid=5f1f0e6dcc6cbc83&vjs=3,Senior SQL Developer (100% Remote),Humana,"Remote in Albany, NY 12205",Not available,Full-time,3.6,"Senior SSIS , with a strong technical background in SQL Server who has extensive knowledge in designing, developing, testing and maintaining SQL data…",Python Developer,New York
https://www.indeed.com/rc/clk?jk=1eb66f518ea4b1b2&fccid=f770da67b3b51c62&vjs=3,Python Software Engineer - Security Data Science,Bloomberg,"New York, NY 10261",150000,Not available,3.9,"As part of the Chief Information Security Office - our Security Data Science team is dedicated to identifying, researching, and solving complex information…",Python Developer,New York
https://www.indeed.com/rc/clk?jk=1f4081ee57ad74a4&fccid=fdb210f6a49b1c13&vjs=3,Software Development Engineer III,Warner Bros. Discovery,"New York, NY",180500,Full-time,4.0,"Lead a team of , to effectively implement solutions and deliver production quality applications that are highly supportable and maintainable.",Python Developer,New York
https://www.indeed.com/rc/clk?jk=5cec79f7bb418874&fccid=718f6f4dd822068c&vjs=3,Staff Software Engineer (Backend),Nova Credit,"Remote in New York, NY",Not available,Full-time,Not available,"At Nova Credit, our mission is to power a more fair and inclusive financial system for the world.,Nova Credit’s diverse global team is stitching together the…",Python Developer,New York
https://www.indeed.com/rc/clk?jk=895a413fb119a642&fccid=9f69c86470add45a&vjs=3,Software Engineer,Engineers Gate,"New York, NY",Not available,Not available,Not available,"As part of a small, focused team, the Software Engineer will report directly to the Co-CTOs and will collaborate closely with team members and end users, having…",Python Developer,New York
https://www.indeed.com/rc/clk?jk=47e1da68d2ecae88&fccid=5bcd1ef0a7f4fb99&vjs=3,Software Engineer (Hybrid),Citi,"New York, NY",155965,Full-time,3.9,Risk & Analytics Products (RAP) is a full-stack product team focusing on developing platforms for Risk and analytical applications.,Python Developer,New York
https://www.indeed.com/rc/clk?jk=836f8f0bfd389e83&fccid=c5679bf29a1db253&vjs=3,Senior Staff Database Developer-Remote,Siemens Healthineers,"Remote in Tarrytown, NY",156655,Full-time,3.8,"The senior staff database , will provide technical guidance, direction, and training to data management, clinical affairs, and statistical affairs staff…",Python Developer,New York
https://www.indeed.com/rc/clk?jk=e8c1c739d89a2826&fccid=c007936ceb766fe5&vjs=3,Database Programmer - World Trade Center Health Program,Mount Sinai,"New York, NY",98765,Not available,3.7,"The General Responder Data Center (GRDC) of the World Trade Center Health Program is charged with oversight and coordination of the data collection, data…",Python Developer,New York
https://www.indeed.com/rc/clk?jk=475237eb75250999&fccid=9506e2617e5b1b5c&vjs=3,Backend Engineer,theMednet,"Remote in New York, NY",Not available,Not available,Not available,We are looking for a backend software engineer with strong data analysis skills and high attention to detail to join our team.,Python Developer,New York
https://www.indeed.com/rc/clk?jk=470c00aa06f17d0d&fccid=9df1e83adac21eb3&vjs=3,Full Stack Developer,The Powerline Group,"Remote in Port Jefferson Station, NY 11776",Not available,Full-time,1.8,"Production application experience with any JS application framework (React, Angular, Ember, Backbone, etc.).,Knowledge and experience with Node.js.",Python Developer,New York
https://www.indeed.com/rc/clk?jk=1fdabd37863ecfae&fccid=4634daa6a596cddb&vjs=3,Backend Developer,TrueChoice Solutions,"Remote in New York, NY",Not available,Not available,Not available,"Work cross-team (project management, data scientists, and ,) with key-stakeholders to design, develop, and deploy critical backend services for web…",Python Developer,New York
https://www.indeed.com/rc/clk?jk=b3faacac686a61fc&fccid=f73d2aae691db745&vjs=3,"Senior Software Developer (C++, Analysis Team)",NANOTRONICS IMAGING INC,"Brooklyn, NY 11205",140500,Not available,4.0,"A leading , of optical inspection tools for the semiconductor industry, Nanotronics uses hardware and software to provide industrial-scale, high…",Python Developer,New York
https://www.indeed.com/rc/clk?jk=4caa1458425e71a0&fccid=718f6f4dd822068c&vjs=3,Senior Software Engineer (Backend),Nova Credit,"Remote in New York, NY",Not available,Full-time,Not available,"Work collaboratively with Product, Data, and other engineering teams.,Design, extend, improve, and manage the complexity of our global financial data system …",Python Developer,New York
https://www.indeed.com/rc/clk?jk=7ce3472d6b639435&fccid=caed318a9335aac0&vjs=3,"Senior Software Engineer, Ads Data and Foundation Tech",TikTok,"New York, NY",233520,Not available,3.5,"At Ads Data and Foundation team, we provide basic services such as sales performance management, rebate accounting, financial accounting, and post-paid strategy…",Python Developer,New York
https://www.indeed.com/rc/clk?jk=37f2cf0062c401da&fccid=548e0909717a6ddf&vjs=3,"Quantitative Developer, Systematic Futures",Millennium Management LLC,"New York, NY 10022",175000,Full-time,4.0,Partner closely with the Senior Portfolio Manager to develop data engineering and prediction tools for systematic trading.,Python Developer,New York
https://www.indeed.com/rc/clk?jk=c788c338e737283f&fccid=0da4cf258b738d47&vjs=3,Front-End Developer,Datamarx,"New York, NY",Not available,Full-time,Not available,"Comfortable using MongoDB, perhaps via python.,Datamarx is a digital economy, designed to democratize data collection and facilitate real-time collaborative…",Python Developer,New York
https://www.indeed.com/rc/clk?jk=d423e810debd130b&fccid=3911cf63fc0692f4&vjs=3,HPC Automation Engineering Manager - Python & Linux,Canonical - Jobs,"Remote in Albany, NY",Not available,Not available,3.6,"Engineering at Canonical requires hands-on code contribution and review, as well as architectural leadership.",Python Developer,New York
https://www.indeed.com/rc/clk?jk=25b9a070c8bfea82&fccid=97c9de3a4a641c87&vjs=3,Backend Engineer - Product (NYC),US Mobile,"New York, NY",120000,Full-time,3.6,"Architect optimal solutions to our business problems.,Help us scale to scale to 10’s of millions of customers & connected devices.",Python Developer,New York
https://www.indeed.com/rc/clk?jk=2939d96ae5f0b47a&fccid=1dc32badf02d6835&vjs=3,Software Engineer,Integral Ad Science,"Hybrid remote in New York, NY 10003",Not available,Full-time,3.9,"You will be part of a high-performing team building ad verification, analytics, and anti-ad fraud solutions that deliver on the mission of helping advertisers…",Python Developer,New York
https://www.indeed.com/rc/clk?jk=4ef1c59a6b2a961f&fccid=07ffcd5608e8995c&vjs=3,Full Stack Developer,FasTraxPOS,"Rock Hill, NY 12775",Not available,Full-time,Not available,Not available,Python Developer,New York
https://www.indeed.com/rc/clk?jk=862ada0788728dfd&fccid=718f6f4dd822068c&vjs=3,Senior Software Engineer (Fullstack),Nova Credit,"Remote in New York, NY",192500,Full-time,Not available,Not available,Python Developer,New York
https://www.indeed.com/rc/clk?jk=b07ab24cc13824a3&fccid=6206cbd8487eca03&vjs=3,Java Developer,XSB,"Setauket, NY 11733",Not available,Full-time,Not available,Not available,Python Developer,New York
https://www.indeed.com/rc/clk?jk=bb0f970a6d3cbe2f&fccid=c02bc9a9574515b6&vjs=3,Software Developer,Maritime Capital LLC,"New York, NY 10017",Not available,Not available,4.5,Not available,Python Developer,New York
https://www.indeed.com/rc/clk?jk=eb36c1b58f359578&fccid=5bcd1ef0a7f4fb99&vjs=3,"AVP, Junior Quantitative Developer (hybrid)",Citi,"New York, NY",131890,Full-time,3.9,Not available,Python Developer,New York
https://www.indeed.com/rc/clk?jk=efcf30e6da5761a2&fccid=ba07516c418dda52&vjs=3,"Software Engineer, Systems ML",Meta,"New York, NY",207000,Not available,4.1,Not available,Python Developer,New York
https://www.indeed.com/rc/clk?jk=23a9274a56f1374e&fccid=326b20ed3e55e12b&vjs=3,Senior Backend Software Engineer,Kensho,"New York, NY 10007",187500,Full-time,Not available,Not available,Python Developer,New York
https://www.indeed.com/rc/clk?jk=e657bfebe74afd1d&fccid=548e0909717a6ddf&vjs=3,Quant Developer - Commodities,Millennium Management LLC,"New York, NY 10022",212500,Full-time,4.0,Not available,Python Developer,New York
https://www.indeed.com/rc/clk?jk=62092beb06e08551&fccid=c1f583e22ebf0f6e&vjs=3,Software Engineer,MSCI Inc,"Hybrid remote in New York, NY 10007",168000,Full-time,3.9,Not available,Python Developer,New York
https://www.indeed.com/rc/clk?jk=a569c73097f6c771&fccid=ebcc4d153e3a8a01&vjs=3,"Software Engineer, Fullstack - Trading Platform (Senior)",Clear Street,"Hybrid remote in New York, NY",205000,Not available,Not available,Not available,Python Developer,New York
